Latitude,Longitude,Region,Year,Season,Soil_Type,Rainfall_mm,Temperature_C,Humidity_%,Area_acres,Seed_Type,Seed_Cost (LKR),Fertilizer_Cost (LKR),Pesticide_Cost (LKR),Labor_Cost (LKR),Water_Cost (LKR),Machinery_Cost (LKR),Other_Costs (LKR),Total_Cost (LKR),Yield_kg,Cost_per_kg (LKR)
7.653,81.7779,Batticaloa,2006,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,4418.31,8504.27,1315.0,14763.18,4111.48,7583.36,706.19,41736.55,4724.57,7.92
9.6951,80.0377,Jaffna,2006,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,2962.59,6307.88,1826.55,18165.78,4470.54,7171.87,2703.81,43400.29,5897.14,6.6
9.7908,80.1847,Jaffna,2006,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,5061.95,11326.56,1338.49,19938.91,3281.73,6369.7,764.44,48082.51,3180.09,13.55
7.3121,81.6904,Ampara,2006,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,2616.4,11395.04,1190.09,20438.29,3732.66,10389.81,1273.71,50468.05,5369.7,8.43
7.6211,81.7792,Batticaloa,2006,Maha,Silt,1339.04,30.48,89.58,3.22,At306,3218.48,9222.62,1456.83,19161.8,3224.75,7508.19,1954.85,45893.45,5650.84,7.28
7.3632,81.7372,Ampara,2006,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,3984.7,11586.03,3361.64,9275.04,2235.85,5094.0,2282.54,38191.41,2644.73,12.94
9.6501,80.0436,Jaffna,2006,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,4351.23,10275.72,2095.42,19470.87,3312.29,5293.34,2212.19,47353.99,6937.82,6.12
8.0549,81.0577,Polonnaruwa,2006,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,3958.81,8170.16,1416.03,16450.3,4157.37,6984.26,2398.62,44078.7,9249.73,4.27
8.3291,80.4699,Anuradhapura,2006,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,4423.71,10610.32,2788.9,13797.62,3721.38,6185.88,1301.06,43166.81,9426.12,4.1
8.4424,80.5172,Anuradhapura,2007,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,3544.25,10034.79,2181.99,14717.88,2570.9,7276.27,1172.01,40974.03,6087.43,6.1
7.4679,80.4119,Kurunegala,2007,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,5749.44,6817.73,2854.75,13035.97,3438.12,8660.62,1067.85,42201.05,2062.64,18.52
7.4463,80.4229,Kurunegala,2007,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,2276.3,5530.92,2949.17,10102.1,4364.49,9933.82,813.68,35460.74,11790.09,2.73
7.7355,81.7996,Batticaloa,2007,Maha,Silt,1335.39,32.74,70.24,4.86,At402,2027.22,11476.32,2523.67,21400.59,2068.26,8717.64,2994.18,51236.24,14011.61,3.31
8.0858,81.0871,Polonnaruwa,2007,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,2904.69,8230.45,1545.0,20922.79,3702.43,6122.16,2263.38,45835.94,10121.09,4.1
7.3769,81.7659,Ampara,2007,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,2602.42,5564.77,1524.06,14866.27,2475.1,7204.59,1850.13,36321.11,2988.67,11.0
7.3441,81.7498,Ampara,2007,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,3569.0,8446.53,2768.76,19935.94,4862.45,10428.88,1639.81,51554.8,12239.11,3.81
7.4776,80.3419,Kurunegala,2007,Yala,Loam,1277.79,27.22,71.97,3.47,At402,5126.55,6863.89,1279.26,10217.62,4812.65,6655.3,2502.86,37611.2,8293.99,4.11
7.6211,81.7792,Batticaloa,2007,Maha,Silt,1339.04,30.48,89.58,3.22,At306,3379.41,9683.75,1529.68,20119.89,3385.99,7883.6,2052.59,48188.12,5707.35,7.64
7.653,81.7779,Batticaloa,2007,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,4639.23,8929.48,1380.75,15501.34,4317.05,7962.53,741.5,43823.37,4771.81,8.31
8.0549,81.0577,Polonnaruwa,2007,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,4156.75,8578.67,1486.83,17272.82,4365.24,7333.48,2518.55,46282.63,9342.23,4.49
9.6501,80.0436,Jaffna,2007,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,4568.79,10789.51,2200.19,20444.42,3477.9,5558.01,2322.8,49721.69,7007.2,6.42
8.3291,80.4699,Anuradhapura,2007,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,4644.89,11140.84,2928.35,14487.51,3907.45,6495.18,1366.11,45325.15,9520.38,4.31
7.3121,81.6904,Ampara,2007,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,2747.22,11964.79,1249.59,21460.21,3919.29,10909.3,1337.4,52991.46,5423.39,8.85
9.7908,80.1847,Jaffna,2007,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,5315.05,11892.89,1405.41,20935.85,3445.82,6688.19,802.66,50486.64,3211.89,14.23
9.6951,80.0377,Jaffna,2007,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,3110.72,6623.27,1917.88,19074.07,4694.07,7530.47,2839.01,45570.3,5956.11,6.92
7.3632,81.7372,Ampara,2007,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,4183.94,12165.33,3529.72,9738.79,2347.65,5348.7,2396.67,40100.99,2671.18,13.59
7.4679,80.4119,Kurunegala,2008,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,6036.92,7158.61,2997.49,13687.77,3610.03,9093.65,1121.25,44311.11,2083.27,19.45
7.4463,80.4229,Kurunegala,2008,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,2390.12,5807.46,3096.62,10607.21,4582.72,10430.51,854.36,37233.78,11907.99,2.86
7.7355,81.7996,Batticaloa,2008,Maha,Silt,1335.39,32.74,70.24,4.86,At402,2128.58,12050.14,2649.86,22470.62,2171.67,9153.52,3143.89,53798.05,14151.72,3.47
8.0858,81.0871,Polonnaruwa,2008,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,3049.93,8641.97,1622.25,21968.93,3887.55,6428.27,2376.54,48127.74,10222.3,4.31
7.3769,81.7659,Ampara,2008,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,2732.54,5843.01,1600.27,15609.58,2598.85,7564.81,1942.64,38137.16,3018.56,11.55
7.3441,81.7498,Ampara,2008,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,3747.45,8868.86,2907.2,20932.73,5105.57,10950.33,1721.8,54132.54,12361.5,4.0
8.4424,80.5172,Anuradhapura,2008,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,3721.46,10536.53,2291.09,15453.77,2699.44,7640.08,1230.61,43022.73,6148.3,6.4
7.4776,80.3419,Kurunegala,2008,Yala,Loam,1277.79,27.22,71.97,3.47,At402,5382.88,7207.09,1343.22,10728.5,5053.28,6988.06,2628.0,39491.76,8376.93,4.31
7.6211,81.7792,Batticaloa,2008,Maha,Silt,1339.04,30.48,89.58,3.22,At306,3548.38,10167.94,1606.16,21125.88,3555.29,8277.78,2155.22,50597.53,5764.42,8.03
7.653,81.7779,Batticaloa,2008,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,4871.19,9375.95,1449.78,16276.41,4532.9,8360.65,778.58,46014.54,4819.53,8.73
8.0549,81.0577,Polonnaruwa,2008,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,4364.59,9007.6,1561.17,18136.46,4583.5,7700.15,2644.48,48596.76,9435.65,4.71
9.6501,80.0436,Jaffna,2008,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,4797.23,11328.98,2310.2,21466.64,3651.8,5835.91,2438.94,52207.78,7077.27,6.74
8.3291,80.4699,Anuradhapura,2008,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,4877.14,11697.88,3074.77,15211.88,4102.83,6819.94,1434.42,47591.41,9615.58,4.53
7.3121,81.6904,Ampara,2008,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,2884.58,12563.03,1312.07,22533.22,4115.25,11454.76,1404.27,55641.03,5477.63,9.29
9.7908,80.1847,Jaffna,2008,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,5580.8,12487.53,1475.68,21982.65,3618.11,7022.6,842.79,53010.97,3244.01,14.94
9.6951,80.0377,Jaffna,2008,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,3266.25,6954.43,2013.77,20027.77,4928.77,7906.99,2980.96,47848.82,6015.67,7.27
7.3632,81.7372,Ampara,2008,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,4393.13,12773.6,3706.21,10225.73,2465.03,5616.14,2516.5,42106.03,2697.89,14.27
7.3441,81.7498,Ampara,2009,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,3934.82,9312.3,3052.56,21979.37,5360.85,11497.84,1807.89,56839.17,12485.11,4.2
7.3769,81.7659,Ampara,2009,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,2869.17,6135.16,1680.28,16390.06,2728.79,7943.06,2039.77,40044.02,3048.74,12.13
8.0858,81.0871,Polonnaruwa,2009,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,3202.42,9074.07,1703.36,23067.38,4081.93,6749.69,2495.37,50534.13,10324.52,4.52
8.4424,80.5172,Anuradhapura,2009,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,3907.54,11063.35,2405.64,16226.46,2834.41,8022.08,1292.14,45173.87,6209.79,6.72
7.4463,80.4229,Kurunegala,2009,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,2509.63,6097.84,3251.46,11137.57,4811.85,10952.04,897.08,39095.47,12027.07,3.01
7.4679,80.4119,Kurunegala,2009,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,6338.76,7516.54,3147.36,14372.16,3790.53,9548.33,1177.31,46526.66,2104.1,20.42
7.7355,81.7996,Batticaloa,2009,Maha,Silt,1335.39,32.74,70.24,4.86,At402,2235.0,12652.65,2782.35,23594.15,2280.26,9611.19,3301.09,56487.96,14293.24,3.65
7.4776,80.3419,Kurunegala,2009,Yala,Loam,1277.79,27.22,71.97,3.47,At402,5652.02,7567.44,1410.38,11264.93,5305.95,7337.47,2759.4,41466.35,8460.7,4.53
7.6211,81.7792,Batticaloa,2009,Maha,Silt,1339.04,30.48,89.58,3.22,At306,3725.8,10676.34,1686.47,22182.18,3733.05,8691.67,2262.99,53127.4,5822.06,8.43
7.653,81.7779,Batticaloa,2009,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,5114.75,9844.75,1522.27,17090.23,4759.55,8778.69,817.51,48315.27,4867.73,9.16
8.0549,81.0577,Polonnaruwa,2009,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,4582.82,9457.98,1639.23,19043.28,4812.68,8085.16,2776.7,51026.6,9530.01,4.95
9.6501,80.0436,Jaffna,2009,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,5037.09,11895.43,2425.71,22539.97,3834.39,6127.7,2560.89,54818.17,7148.05,7.08
8.3291,80.4699,Anuradhapura,2009,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,5120.99,12282.77,3228.5,15972.47,4307.97,7160.93,1506.14,49970.98,9711.74,4.75
7.3121,81.6904,Ampara,2009,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,3028.81,13191.18,1377.67,23659.88,4321.02,12027.5,1474.48,58423.08,5532.4,9.75
9.7908,80.1847,Jaffna,2009,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,5859.84,13111.91,1549.47,23081.78,3799.02,7373.72,884.93,55661.52,3276.45,15.69
9.6951,80.0377,Jaffna,2009,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,3429.57,7302.16,2114.46,21029.16,5175.21,8302.34,3130.0,50241.26,6075.83,7.63
7.3632,81.7372,Ampara,2009,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,4612.79,13412.28,3891.52,10737.02,2588.28,5896.94,2642.33,44211.34,2724.87,14.99
8.4424,80.5172,Anuradhapura,2010,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,4102.91,11616.52,2525.92,17037.78,2976.13,8423.19,1356.75,47432.56,6271.89,7.06
7.4679,80.4119,Kurunegala,2010,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,6655.7,7892.37,3304.73,15090.76,3980.06,10025.74,1236.17,48853.0,2125.14,21.44
7.4463,80.4229,Kurunegala,2010,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,2635.11,6402.73,3414.03,11694.45,5052.45,11499.64,941.94,41050.24,12147.34,3.16
7.7355,81.7996,Batticaloa,2010,Maha,Silt,1335.39,32.74,70.24,4.86,At402,2346.76,13285.28,2921.47,24773.85,2394.27,10091.75,3466.14,59312.36,14436.17,3.83
8.0858,81.0871,Polonnaruwa,2010,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,3362.55,9527.77,1788.53,24220.74,4286.03,7087.17,2620.14,53060.83,10427.77,4.75
7.3769,81.7659,Ampara,2010,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,3012.63,6441.92,1764.29,17209.56,2865.23,8340.21,2141.76,42046.22,3079.23,12.74
7.3441,81.7498,Ampara,2010,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,4131.56,9777.92,3205.19,23078.34,5628.89,12072.73,1898.28,59681.13,12609.97,4.41
7.4776,80.3419,Kurunegala,2010,Yala,Loam,1277.79,27.22,71.97,3.47,At402,5934.62,7945.82,1480.9,11828.17,5571.24,7704.34,2897.37,43539.66,8545.31,4.75
7.3632,81.7372,Ampara,2010,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,4843.43,14082.89,4086.1,11273.87,2717.7,6191.79,2774.44,46421.9,2752.12,15.73
7.653,81.7779,Batticaloa,2010,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,5370.48,10336.99,1598.39,17944.74,4997.53,9217.62,858.38,50731.03,4916.4,9.62
8.0549,81.0577,Polonnaruwa,2010,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,4811.96,9930.88,1721.19,19995.45,5053.31,8489.42,2915.53,53577.93,9625.31,5.2
9.6501,80.0436,Jaffna,2010,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,5288.95,12490.2,2547.0,23666.97,4026.11,6434.09,2688.93,57559.08,7219.53,7.43
8.3291,80.4699,Anuradhapura,2010,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,5377.04,12896.91,3389.93,16771.1,4523.37,7518.98,1581.44,52469.52,9808.85,4.99
7.3121,81.6904,Ampara,2010,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,3180.25,13850.74,1446.56,24842.88,4537.07,12628.88,1548.21,61344.24,5587.73,10.24
9.7908,80.1847,Jaffna,2010,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,6152.83,13767.5,1626.94,24235.87,3988.97,7742.41,929.18,58444.59,3309.22,16.47
9.6951,80.0377,Jaffna,2010,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,3601.04,7667.26,2220.18,22080.62,5433.97,8717.46,3286.5,52753.32,6136.59,8.02
7.6211,81.7792,Batticaloa,2010,Maha,Silt,1339.04,30.48,89.58,3.22,At306,3912.09,11210.15,1770.79,23291.29,3919.71,9126.25,2376.13,55783.77,5880.28,8.85
7.4679,80.4119,Kurunegala,2011,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,6988.49,8286.99,3469.97,15845.3,4179.06,10527.03,1297.98,51295.64,2146.39,22.51
7.4463,80.4229,Kurunegala,2011,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,2766.86,6722.86,3584.73,12279.17,5305.07,12074.62,989.03,43102.75,12268.81,3.31
7.7355,81.7996,Batticaloa,2011,Maha,Silt,1335.39,32.74,70.24,4.86,At402,2464.09,13949.54,3067.54,26012.55,2513.98,10596.34,3639.45,62277.97,14580.53,4.02
8.0858,81.0871,Polonnaruwa,2011,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,3530.67,10004.16,1877.96,25431.78,4500.33,7441.53,2751.15,55713.87,10532.05,4.98
7.3769,81.7659,Ampara,2011,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,3163.26,6764.02,1852.51,18070.04,3008.49,8757.22,2248.85,44148.54,3110.02,13.37
7.3441,81.7498,Ampara,2011,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,4338.14,10266.81,3365.45,24232.26,5910.34,12676.37,1993.19,62665.18,12736.07,4.63
8.4424,80.5172,Anuradhapura,2011,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,4308.06,12197.35,2652.22,17889.67,3124.94,8844.35,1424.58,49804.19,6334.6,7.41
7.4776,80.3419,Kurunegala,2011,Yala,Loam,1277.79,27.22,71.97,3.47,At402,6231.35,8343.11,1554.95,12419.58,5849.81,8089.56,3042.24,45716.65,8630.76,4.99
7.6211,81.7792,Batticaloa,2011,Maha,Silt,1339.04,30.48,89.58,3.22,At306,4107.69,11770.66,1859.33,24455.85,4115.69,9582.56,2494.94,58572.96,5939.09,9.29
7.653,81.7779,Batticaloa,2011,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,5639.01,10853.84,1678.31,18841.98,5247.4,9678.5,901.3,53267.59,4965.57,10.1
8.0549,81.0577,Polonnaruwa,2011,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,5052.56,10427.43,1807.25,20995.22,5305.98,8913.89,3061.31,56256.83,9721.56,5.45
9.6501,80.0436,Jaffna,2011,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,5553.39,13114.71,2674.35,24850.32,4227.41,6755.79,2823.38,60437.03,7291.72,7.81
8.3291,80.4699,Anuradhapura,2011,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,5645.9,13541.76,3559.43,17609.65,4749.53,7894.93,1660.52,55093.0,9906.94,5.24
7.3121,81.6904,Ampara,2011,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,3339.26,14543.28,1518.88,26085.02,4763.92,13260.32,1625.62,64411.45,5643.6,10.75
9.7908,80.1847,Jaffna,2011,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,6460.47,14455.88,1708.29,25447.66,4188.42,8129.53,975.64,61366.82,3342.31,17.3
9.6951,80.0377,Jaffna,2011,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,3781.1,8050.63,2331.19,23184.65,5705.67,9153.33,3450.83,55390.99,6197.95,8.42
7.3632,81.7372,Ampara,2011,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,5085.6,14787.03,4290.4,11837.57,2853.58,6501.38,2913.17,48743.0,2779.64,16.52
7.4679,80.4119,Kurunegala,2012,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,7337.91,8701.34,3643.47,16637.57,4388.01,11053.38,1362.88,53860.43,2167.86,23.64
7.4463,80.4229,Kurunegala,2012,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,2905.21,7059.01,3763.97,12893.13,5570.32,12678.35,1038.49,45257.89,12391.5,3.48
7.7355,81.7996,Batticaloa,2012,Maha,Silt,1335.39,32.74,70.24,4.86,At402,2587.3,14647.02,3220.92,27313.17,2639.68,11126.16,3821.42,65391.87,14726.34,4.22
8.0858,81.0871,Polonnaruwa,2012,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,3707.21,10504.37,1971.85,26703.37,4725.34,7813.61,2888.7,58499.57,10637.37,5.23
7.3769,81.7659,Ampara,2012,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,3321.42,7102.22,1945.14,18973.54,3158.92,9195.08,2361.29,46355.96,3141.12,14.04
7.3441,81.7498,Ampara,2012,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,4555.05,10780.15,3533.72,25443.87,6205.86,13310.19,2092.85,65798.44,12863.43,4.87
8.4424,80.5172,Anuradhapura,2012,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,4523.46,12807.21,2784.83,18784.15,3281.19,9286.56,1495.81,52294.4,6397.95,7.78
7.4776,80.3419,Kurunegala,2012,Yala,Loam,1277.79,27.22,71.97,3.47,At402,6542.92,8760.26,1632.7,13040.56,6142.3,8494.03,3194.35,48002.48,8717.07,5.24
7.3632,81.7372,Ampara,2012,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,5339.88,15526.39,4504.92,12429.44,2996.26,6826.45,3058.82,51180.15,2807.43,17.35
7.653,81.7779,Batticaloa,2012,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,5920.96,11396.53,1762.22,19784.07,5509.77,10162.43,946.37,55930.97,5015.22,10.61
8.0549,81.0577,Polonnaruwa,2012,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,5305.19,10948.8,1897.61,22044.98,5571.28,9359.58,3214.38,59069.67,9818.77,5.73
9.6501,80.0436,Jaffna,2012,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,5831.06,13770.45,2808.06,26092.83,4438.79,7093.58,2964.55,63458.88,7364.64,8.2
8.3291,80.4699,Anuradhapura,2012,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,5928.19,14218.85,3737.4,18490.14,4987.01,8289.68,1743.54,57847.65,10006.01,5.5
7.3121,81.6904,Ampara,2012,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,3506.22,15270.44,1594.83,27389.27,5002.12,13923.34,1706.9,67632.02,5700.04,11.29
9.7908,80.1847,Jaffna,2012,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,6783.5,15178.67,1793.7,26720.04,4397.84,8536.01,1024.42,64435.16,3375.73,18.16
9.6951,80.0377,Jaffna,2012,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,3970.15,8453.16,2447.75,24343.88,5990.95,9611.0,3623.37,58160.54,6259.93,8.84
7.6211,81.7792,Batticaloa,2012,Maha,Silt,1339.04,30.48,89.58,3.22,At306,4313.08,12359.19,1952.3,25678.64,4321.48,10061.69,2619.69,61501.61,5998.48,9.75
7.4679,80.4119,Kurunegala,2013,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,7704.81,9136.41,3825.64,17469.45,4607.41,11606.05,1431.03,56553.45,2189.54,24.82
7.4463,80.4229,Kurunegala,2013,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,3050.47,7411.96,3952.16,13537.78,5848.84,13312.27,1090.41,47520.78,12515.41,3.65
7.7355,81.7996,Batticaloa,2013,Maha,Silt,1335.39,32.74,70.24,4.86,At402,2716.66,15379.37,3381.97,28678.83,2771.67,11682.47,4012.49,68661.47,14873.6,4.43
8.0858,81.0871,Polonnaruwa,2013,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,3892.57,11029.59,2070.45,28038.54,4961.61,8204.29,3033.14,61424.55,10743.74,5.5
7.3769,81.7659,Ampara,2013,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,3487.49,7457.33,2042.39,19922.22,3316.86,9654.83,2479.35,48673.76,3172.53,14.74
7.3441,81.7498,Ampara,2013,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,4782.8,11319.16,3710.4,26716.06,6516.15,13975.7,2197.5,69088.37,12992.06,5.11
8.4424,80.5172,Anuradhapura,2013,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,4749.63,13447.57,2924.07,19723.36,3445.25,9750.89,1570.6,54909.12,6461.93,8.17
7.4776,80.3419,Kurunegala,2013,Yala,Loam,1277.79,27.22,71.97,3.47,At402,6870.07,9198.27,1714.33,13692.59,6449.41,8918.74,3354.07,50402.6,8804.24,5.5
7.3632,81.7372,Ampara,2013,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,5606.87,16302.71,4730.17,13050.92,3146.07,7167.77,3211.76,53739.16,2835.51,18.21
7.653,81.7779,Batticaloa,2013,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,6217.01,11966.36,1850.33,20773.28,5785.26,10670.55,993.68,58727.51,5065.38,11.14
8.0549,81.0577,Polonnaruwa,2013,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,5570.44,11496.24,1992.49,23147.23,5849.84,9827.56,3375.1,62023.15,9916.96,6.01
9.6501,80.0436,Jaffna,2013,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,6122.62,14458.97,2948.47,27397.47,4660.72,7448.26,3112.78,66631.83,7438.29,8.61
8.3291,80.4699,Anuradhapura,2013,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,6224.6,14929.79,3924.27,19414.64,5236.36,8704.16,1830.72,60740.03,10106.07,5.78
7.3121,81.6904,Ampara,2013,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,3681.54,16033.96,1674.57,28758.73,5252.22,14619.51,1792.24,71013.62,5757.04,11.86
9.7908,80.1847,Jaffna,2013,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,7122.67,15937.61,1883.39,28056.05,4617.73,8962.81,1075.64,67656.92,3409.49,19.07
9.6951,80.0377,Jaffna,2013,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,4168.66,8875.82,2570.14,25561.08,6290.5,10091.55,3804.54,61068.56,6322.53,9.28
7.6211,81.7792,Batticaloa,2013,Maha,Silt,1339.04,30.48,89.58,3.22,At306,4528.73,12977.15,2049.91,26962.58,4537.55,10564.77,2750.67,64576.69,6058.46,10.24
7.6211,81.7792,Batticaloa,2014,Maha,Silt,1339.04,30.48,89.58,3.22,At306,4755.17,13626.01,2152.41,28310.71,4764.43,11093.01,2888.21,67805.52,6119.05,10.75
9.6951,80.0377,Jaffna,2014,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,4377.09,9319.61,2698.65,26839.13,6605.02,10596.13,3994.77,64121.99,6385.76,9.74
9.7908,80.1847,Jaffna,2014,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,7478.8,16734.49,1977.56,29458.85,4848.62,9410.95,1129.42,71039.77,3443.59,20.02
7.3121,81.6904,Ampara,2014,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,3865.61,16835.66,1758.3,30196.67,5514.83,15350.48,1881.85,74564.3,5814.61,12.45
8.3291,80.4699,Anuradhapura,2014,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,6535.83,15676.28,4120.48,20385.38,5498.18,9139.37,1922.25,63777.03,10207.13,6.06
9.6501,80.0436,Jaffna,2014,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,6428.75,15181.92,3095.89,28767.35,4893.76,7820.68,3268.42,69963.42,7512.67,9.04
8.0549,81.0577,Polonnaruwa,2014,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,5848.97,12071.05,2092.12,24304.59,6142.33,10318.94,3543.85,65124.31,10016.13,6.31
7.653,81.7779,Batticaloa,2014,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,6527.86,12564.67,1942.85,21811.94,6074.52,11204.08,1043.37,61663.89,5116.03,11.7
7.4776,80.3419,Kurunegala,2014,Yala,Loam,1277.79,27.22,71.97,3.47,At402,7213.57,9658.19,1800.05,14377.22,6771.88,9364.67,3521.77,52922.73,8892.28,5.78
7.4679,80.4119,Kurunegala,2014,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,8090.05,9593.23,4016.92,18342.92,4837.78,12186.36,1502.58,59381.12,2211.43,26.06
7.4463,80.4229,Kurunegala,2014,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,3202.99,7782.55,4149.77,14214.67,6141.28,13977.89,1144.93,49896.82,12640.57,3.84
7.7355,81.7996,Batticaloa,2014,Maha,Silt,1335.39,32.74,70.24,4.86,At402,2852.5,16148.34,3551.06,30112.77,2910.25,12266.59,4213.12,72094.54,15022.34,4.66
